Project Name,Project Link,File Name,File Link,Missing Line Number,Missing Line Link,
hono,https://github.com/eclipse-hono/hono,clients/amqp-common/src/main/java/org/eclipse/hono/client/amqp/GenericSenderLink.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/clients/amqp-common/src/main/java/org/eclipse/hono/client/amqp/GenericSenderLink.java,544 -> 545,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/clients/amqp-common/src/main/java/org/eclipse/hono/client/amqp/GenericSenderLink.java#L544#L545,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/io/crate/replication/logical/repository/PublisherRestoreService.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/replication/logical/repository/PublisherRestoreService.java,73,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/replication/logical/repository/PublisherRestoreService.java#L73,Not implemented
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/QueryState.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/QueryState.java,23 -> 40,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/QueryState.java#L23#L40,Others
crate,https://github.com/crate/crate,plugins/es-analysis-common/src/main/java/org/elasticsearch/analysis/common/PatternTokenizerFactory.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/plugins/es-analysis-common/src/main/java/org/elasticsearch/analysis/common/PatternTokenizerFactory.java,45 -> 47,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/plugins/es-analysis-common/src/main/java/org/elasticsearch/analysis/common/PatternTokenizerFactory.java#L45#L47,Others
californium,https://github.com/eclipse-californium/californium,element-connector/src/main/java/org/eclipse/californium/elements/util/StringUtil.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/StringUtil.java,450,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/StringUtil.java#L450,Others
crate,https://github.com/crate/crate,libs/guice/src/main/java/org/elasticsearch/common/inject/InjectorImpl.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/guice/src/main/java/org/elasticsearch/common/inject/InjectorImpl.java,322,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/guice/src/main/java/org/elasticsearch/common/inject/InjectorImpl.java#L322,Others
crate,https://github.com/crate/crate,server/src/main/java/io/crate/monitor/SysInfo.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/monitor/SysInfo.java,470 -> 473,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/monitor/SysInfo.java#L470#L473,SystemCall Handling
californium,https://github.com/eclipse-californium/californium,element-connector/src/main/java/org/eclipse/californium/elements/util/TimeStatistic.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/TimeStatistic.java,89,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/TimeStatistic.java#L89,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/jit/CompiledFilterIRSerializer.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/jit/CompiledFilterIRSerializer.java,449 -> 450,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/jit/CompiledFilterIRSerializer.java#L449#L450,Database
crate,https://github.com/crate/crate,libs/pgwire/src/main/java/io/crate/protocols/postgres/parser/PgArrayParser.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/pgwire/src/main/java/io/crate/protocols/postgres/parser/PgArrayParser.java,66,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/pgwire/src/main/java/io/crate/protocols/postgres/parser/PgArrayParser.java#L66,Others
crate,https://github.com/crate/crate,server/src/main/java/io/crate/lucene/BlendedTermQuery.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/lucene/BlendedTermQuery.java,217,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/lucene/BlendedTermQuery.java#L217,File Processing
ignite-3,https://github.com/apache/ignite-3,modules/network/src/testFixtures/java/org/apache/ignite/internal/network/serialization/SimpleSerializableObject.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/network/src/testFixtures/java/org/apache/ignite/internal/network/serialization/SimpleSerializableObject.java,47,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/network/src/testFixtures/java/org/apache/ignite/internal/network/serialization/SimpleSerializableObject.java#L47,Others
californium,https://github.com/eclipse-californium/californium,cf-utils/cf-cli/src/main/java/org/eclipse/californium/cli/ConnectorConfig.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/cf-utils/cf-cli/src/main/java/org/eclipse/californium/cli/ConnectorConfig.java,501 -> 504,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/cf-utils/cf-cli/src/main/java/org/eclipse/californium/cli/ConnectorConfig.java#L501#L504,NetWork Configurition
californium,https://github.com/eclipse-californium/californium,demo-apps/cf-extplugtest-server/src/main/java/org/eclipse/californium/extplugtests/ManagementStatistic.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/cf-extplugtest-server/src/main/java/org/eclipse/californium/extplugtests/ManagementStatistic.java,129 -> 134,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/cf-extplugtest-server/src/main/java/org/eclipse/californium/extplugtests/ManagementStatistic.java#L129#L134,Others
crate,https://github.com/crate/crate,server/src/main/java/io/crate/execution/dsl/projection/ProjectionVisitor.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/dsl/projection/ProjectionVisitor.java,50,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/dsl/projection/ProjectionVisitor.java#L50,Others
ignite-3,https://github.com/apache/ignite-3,modules/raft/src/integrationTest/java/org/apache/ignite/raft/jraft/core/ItCliServiceTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/integrationTest/java/org/apache/ignite/raft/jraft/core/ItCliServiceTest.java,566 -> 567,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/raft/src/integrationTest/java/org/apache/ignite/raft/jraft/core/ItCliServiceTest.java#L566#L567,Test Implementation Error or Skipped Test Or Part of Test
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cutlass/pgwire/CircuitBreakerRegistry.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cutlass/pgwire/CircuitBreakerRegistry.java,139,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cutlass/pgwire/CircuitBreakerRegistry.java#L139,Web Services Interaction
crate,https://github.com/crate/crate,plugins/es-analysis-common/src/main/java/org/elasticsearch/analysis/common/LithuanianAnalyzerProvider.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/plugins/es-analysis-common/src/main/java/org/elasticsearch/analysis/common/LithuanianAnalyzerProvider.java,47,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/plugins/es-analysis-common/src/main/java/org/elasticsearch/analysis/common/LithuanianAnalyzerProvider.java#L47,Others
crate,https://github.com/crate/crate,server/src/main/java/io/crate/metadata/Routing.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/metadata/Routing.java,114,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/metadata/Routing.java#L114,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/transport/InboundMessage.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/transport/InboundMessage.java,94,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/transport/InboundMessage.java#L94,Others
ignite-3,https://github.com/apache/ignite-3,modules/network/src/test/java/org/apache/ignite/internal/network/netty/NettyServerTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/network/src/test/java/org/apache/ignite/internal/network/netty/NettyServerTest.java,183,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/network/src/test/java/org/apache/ignite/internal/network/netty/NettyServerTest.java#L183,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/action/admin/cluster/state/ClusterStateResponse.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/action/admin/cluster/state/ClusterStateResponse.java,122,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/action/admin/cluster/state/ClusterStateResponse.java#L122,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java,2806,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/engine/InternalEngine.java#L2806,Web Services Interaction
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/action/support/DestructiveOperations.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/action/support/DestructiveOperations.java,56 -> 60,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/action/support/DestructiveOperations.java#L56#L60,Web Services Interaction
crate,https://github.com/crate/crate,libs/shared/src/main/java/io/crate/common/concurrent/KillableCompletionStage.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/shared/src/main/java/io/crate/common/concurrent/KillableCompletionStage.java,252,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/shared/src/main/java/io/crate/common/concurrent/KillableCompletionStage.java#L252,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/action/admin/indices/create/TransportCreatePartitionsAction.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/action/admin/indices/create/TransportCreatePartitionsAction.java,165 -> 169,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/action/admin/indices/create/TransportCreatePartitionsAction.java#L165#L169,Web Services Interaction
californium,https://github.com/eclipse-californium/californium,cf-utils/cf-cluster/src/main/java/org/eclipse/californium/cluster/config/DtlsClusterManagerConfig.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/cf-utils/cf-cluster/src/main/java/org/eclipse/californium/cluster/config/DtlsClusterManagerConfig.java,31,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/cf-utils/cf-cluster/src/main/java/org/eclipse/californium/cluster/config/DtlsClusterManagerConfig.java#L31,Others
californium,https://github.com/eclipse-californium/californium,scandium-core/src/main/java/org/eclipse/californium/scandium/DtlsBindingPreprocessingConnector.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/scandium-core/src/main/java/org/eclipse/californium/scandium/DtlsBindingPreprocessingConnector.java,143,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/scandium-core/src/main/java/org/eclipse/californium/scandium/DtlsBindingPreprocessingConnector.java#L143,Deadcode
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/exec/mapping/smallcluster/PartitionedTarget.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/exec/mapping/smallcluster/PartitionedTarget.java,50,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/engine/exec/mapping/smallcluster/PartitionedTarget.java#L50,Database
crate,https://github.com/crate/crate,server/src/main/java/io/crate/execution/engine/aggregation/PrimitiveMapWithNulls.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/engine/aggregation/PrimitiveMapWithNulls.java,204,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/execution/engine/aggregation/PrimitiveMapWithNulls.java#L204,Not implemented
ignite-3,https://github.com/apache/ignite-3,modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/instance/SharedRocksDbInstanceCreator.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/instance/SharedRocksDbInstanceCreator.java,210,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/instance/SharedRocksDbInstanceCreator.java#L210,Database
hono,https://github.com/eclipse-hono/hono,services/device-registry-base/src/main/java/org/eclipse/hono/deviceregistry/app/AbstractAmqpServerFactory.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/services/device-registry-base/src/main/java/org/eclipse/hono/deviceregistry/app/AbstractAmqpServerFactory.java,65,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/services/device-registry-base/src/main/java/org/eclipse/hono/deviceregistry/app/AbstractAmqpServerFactory.java#L65,Others
hono,https://github.com/eclipse-hono/hono,services/device-registry-mongodb/src/main/java/org/eclipse/hono/deviceregistry/mongodb/model/MongoDbBasedCredentialsDao.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/services/device-registry-mongodb/src/main/java/org/eclipse/hono/deviceregistry/mongodb/model/MongoDbBasedCredentialsDao.java,416 -> 418,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/services/device-registry-mongodb/src/main/java/org/eclipse/hono/deviceregistry/mongodb/model/MongoDbBasedCredentialsDao.java#L416#L418,Database
